S1,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,driftMax1,driftMax2,driftMax3,accMax0,accMax1,accMax2,accMax3,velMax0,velMax1,velMax2,velMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,impactedLeft,impactedRight,impacted,uplifted,runFailed,collapsed,Bm,DesignDm,earthquakeDm,gapRatio,Ss,Tshort,TmRatio
1.0211044444813244,3.3308179553985786,0.1494020383195042,0.029800633358105438,26.629072371817532,0.6313147394086829,0.5738610240715669,RSN294_ITALY_A-TRC000,18.11250364901457,0.07089821499274801,0.07089821499274801,71.89849540390738,71.89849540390738,W30X90,W21X50,W14X283,15.587916870816656,0.8619246372438095,1.7760075561114608,3.832976957068536,0.5749437500801042,0.2663998390593681,0.6032466706349973,1.3191533833867086,0.6333547973781699,0.3054412759803846,0.2969097263907441,16.521,0.011256410256410271,0.012969230769230764,0.015726282051282042,1.8253674948240168,1.03398033126294,1.1276475155279504,0.939513457556936,44.2069,35.7607,41.7395,46.2363,0,0,0,0,0,0,1,1,1,0.00395448717948718,0.004229999999999999,0.004938333333333335,0,1,1,0,0,-1.0,1.3482061149585125,24.691197429378857,23.91372922770121,0.6518396491986665,2.2815,0.4475583802241177,7.4421977167105
1.029922352933952,2.758190230697056,0.11111795457140282,0.02576839106855705,32.03739423519714,1.2655563192653625,1.7413503285984275,RSN3947_TOTTORI_SMNH01NS,5.1541338363150535,0.1530735232109437,0.1530735232109437,48.056091352795725,48.056091352795725,W24X68,W18X40,W14X159,28.529874348880874,1.2092308370956475,2.3333388760871885,3.1336502990907933,0.4413942455975553,0.32866537572261234,0.6084561023878028,1.0170054419675485,0.4254896131140909,0.3070744051779108,0.3251133018124676,23.5394,0.01441217948717947,0.014740384615384603,0.01075769230769231,0.9656521739130436,0.3465579710144928,0.3424792960662526,0.3864777432712216,72.7588,76.9801,76.3916,74.9792,0,0,0,0,0,0,1,1,1,0.005538461538461538,0.00354128205128205,0.002402820512820513,0,0,0,0,0,-1.0,1.2333538637142083,22.543346285404393,19.62785553898822,1.453540061582883,2.2815,0.45142334119393035,6.109985858068744
1.2520421659970036,2.5424287933434973,0.15296095456689726,0.062113564889973535,20.01153593478611,1.4642106942516446,1.5444881809128437,RSN1005_NORTHR_TEM090,8.626973830716043,0.11460073324792595,0.11460073324792595,42.024225463050854,42.024225463050854,W24X76,W21X50,W14X176,33.57118622108819,1.116845132046194,1.3685144657807349,2.9303950107267625,0.9148914368857006,0.4272605438563338,0.7396797381642745,0.9341244129030178,1.013110511279809,0.3028441143269855,0.3930752067410461,11.405,0.007931987179487177,0.011158717948717959,0.008371153846153842,1.4385274327122153,0.3225207039337475,0.34597049689440995,0.4059083850931677,49.3727,46.4907,51.9585,55.5861,0,0,0,0,0,0,1,1,1,0.0005765448717948713,0.0008882243589743604,0.0003307051282051284,0,0,0,0,0,-1.0,1.3588828637006918,22.927838427137267,18.300738155521834,1.8344170566124867,2.2815,0.5487802612303325,4.632872158418242
1.2161575855962117,3.230350468909627,0.180722570191718,0.0711551963776612,20.37861230088095,1.6227123762491755,0.5881942820318792,RSN15_KERN_TAF021,7.767333761667577,0.07533700416439251,0.07533700416439251,71.32514305308337,71.32514305308337,W30X99,W21X55,W14X311,43.26559268784318,0.8149084455044155,0.4807745513187031,3.817663387854078,2.529579783831001,0.31856071686818305,0.7184798954146843,1.374677487074075,2.9144759615766263,0.2191423456722338,0.3102278406652546,15.1709,0.0037750641025641038,0.00525294871794872,0.007107499999999998,1.9592261904761905,0.4290191511387164,0.4365217391304348,0.6005331262939959,48.8597,48.5637,48.0022,52.9264,0,0,0,0,0,0,0,0,1,0.0002013525641025646,0.00023184615384615366,8.51346153846153e-05,0,0,0,0,0,-1.0,1.442167710575154,26.662514762997983,21.97058741130577,1.9692506111866306,2.2815,0.5330517578769283,6.0601065866017745
1.1136956421365325,3.48790230504804,0.1133948005217908,0.026668924540153363,28.025850850927235,0.7189727016256606,0.7810646586773682,RSN3979_SANSIMEO_37737090,9.682579683438282,0.0598780218582482,0.0598780218582482,72.86721221241083,72.86721221241083,W27X84,W21X44,W14X233,22.041155055017494,0.9680203277374853,1.7821757245127567,3.8587121676927185,0.6249078734595683,0.2886184803989815,0.6579475702515719,1.4873304143353032,0.4361032024613632,0.3282012595727277,0.31475960695532185,23.3989,0.03080384615384615,0.02325256410256409,0.027851282051282046,3.0824275362318843,1.1900491718426498,1.209011387163561,1.1070186335403729,85.3067,84.3674,85.9614,87.5008,0,0,0,1,0,1,1,1,1,0.022701923076923067,0.017909615384615385,0.015946474358974363,0,1,1,0,0,-1.0,1.2401844015653722,30.65645608683126,30.220297448085912,0.7293493749649884,2.2815,0.4881418549798521,7.145263757790248
0.8997825096387577,3.4386902196252493,0.12599106663691248,0.013560862902363982,35.759831537460286,0.589392666523058,1.372485798695225,RSN1541_CHICHI_TCU116-E,2.0898960022085453,0.07734815835624384,0.07734815835624384,75.09564622866664,75.09564622866664,W24X55,W21X44,W14X120,13.96660860432942,1.3874567537623084,2.45480017127677,3.9172716255085565,0.3665400223476317,0.2296962262661437,0.5315722658624765,1.2449247158260026,0.44438678093594414,0.27626911547467603,0.3135511057606977,15.236,0.042591730769230784,0.03556025641025641,0.02673782051282051,3.0453674948240166,1.0293840579710145,0.5966330227743272,0.7196506211180124,39.6918,38.9878,40.2331,45.7452,0,0,0,1,1,1,1,1,1,0.02038410256410256,0.018508717948717945,0.007359333333333333,1,1,1,0,0,-1.0,1.2779731999107373,23.696610761584733,28.39553646957551,0.4918592969459826,2.2815,0.3943819897605776,8.719186750167822
1.2481536019472756,3.913784451041252,0.124024857147026,0.017028961047606372,36.54508460509779,0.8014253779836744,0.5270837073086401,RSN1005_NORTHR_TEM090,8.600180371831733,0.0753447182469574,0.0753447182469574,95.01721997325431,95.01721997325431,W30X99,W21X50,W14X311,30.12262660457033,0.8202908562674188,2.4041266689671232,4.406334543384761,0.5191713140820138,0.2832634675506268,0.7373824576762429,0.931223230571754,0.3653338743165933,0.2823770305946113,0.35248726487906074,19.7902,0.0019224358974359035,0.0027974358974359025,0.0027461538461538452,0.4488716356107661,0.12192365424430646,0.14238431677018634,0.2254676501035197,45.0943,46.8429,49.268,51.1134,0,0,0,0,0,0,0,0,0,1.4423076923077468e-05,8.205128205129295e-06,0.00016012820512820657,0,0,0,0,0,-1.0,1.272074571441078,37.5863148735776,41.54340099870597,0.7250881218297128,2.2815,0.5470758719909163,7.1540066952655454
1.168590565678444,2.585147260574323,0.16336451012717773,0.06437351933489556,32.44563849503391,1.7143792170005143,1.0207741388158649,RSN779_LOMAP_LGP000,0.9483976775968956,0.15774730058371672,0.15774730058371672,45.42389389304749,45.42389389304749,W27X84,W21X44,W14X211,36.46598217089306,0.9936852738230396,1.9810068390695827,3.0466213954398595,0.5898972899191477,0.3835693425601141,0.6903783172142316,0.9929012386181302,0.6125459454030745,0.4425793303830939,0.4148310496195268,20.6735,0.007757692307692309,0.010408974358974352,0.00833076923076924,0.8728985507246377,0.35570910973084885,0.33992753623188404,0.4222955486542444,53.1964,52.9934,51.5875,55.3539,0,0,0,0,0,0,1,1,1,0.0005828076923076928,0.000861070512820512,0.0008847692307692311,0,0,0,0,0,-1.0,1.3900935303815332,21.27066276193788,19.519792151640377,1.8681542245739835,2.2815,0.5122027462978059,5.047117141131574
1.2345797441927289,3.64859541327739,0.19584875629605614,0.060775837862250964,31.42402208251681,1.6448697767245963,0.8307131899989554,RSN4040_BAM_BAM-L,1.4035545026703793,0.0750236590661453,0.0750236590661453,94.27206624755048,94.27206624755048,W24X84,W21X44,W14X211,48.750971416992044,1.040306371917695,1.1042878664841744,4.389022632366421,1.1179872401599205,0.28128807882840257,0.7293633127764646,1.4866856323090432,1.5091543233898217,0.1456735014042691,0.2251507793868497,29.4004,0.004632692307692306,0.006653846153846154,0.006273076923076925,1.3487577639751551,0.2618633540372671,0.2671428571428571,0.2938845755693582,80.1427,78.8096,76.5565,74.5082,0,0,0,0,0,0,0,0,0,0.000284897435897436,0.0004733269230769228,6.421794871794871e-05,0,0,0,0,0,-1.0,1.4875462688881684,29.638195136680732,19.721128748999334,2.4720172986784896,2.2815,0.5411263397732758,6.7425943723347475
1.1873218127138254,3.0980766841540577,0.17463276650185794,0.05057371462411933,34.86866027581775,0.9067173074199892,1.363737864543998,RSN82_SFERN_PHN180,15.294917539272216,0.10915905542654357,0.10915905542654357,66.25045452405378,66.25045452405378,W24X68,W21X44,W14X159,22.926139203060746,1.194308716924848,1.9555032125611425,3.679346917319293,0.6071694513652974,0.3226990657295472,0.7014443374161857,0.8863874267976706,0.7809869830770749,0.5910205562373139,0.6262631452875181,24.6989,0.07434935897435899,0.032897435897435934,0.029509615384615412,4.757789855072463,1.0702769151138718,0.8777510351966874,0.7716977225672879,60.9592,60.6174,62.8786,65.3864,1,0,0,1,1,1,1,1,1,0.06907176282051282,0.0252198717948718,0.02054551282051283,1,1,1,0,0,1.0,1.4238982995055738,25.284770694733645,41.318028519208916,0.5548701142021404,2.2815,0.520412804169987,5.953113872928664
